2015-04-14 13:53:05,D4B,69,2,4,30,36,0,5,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:05:36,D4B,60,2,4,30,36,0,6,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:07:24,D4B,65,2,4,30,36,0,7,55,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:09:13,D4B,66,2,4,30,36,0,8,80,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:11:04,D4B,63,2,4,30,36,0,9,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:13:10,D4B,40,2,4,30,36,0,10,28,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:14:56,D4B,35,2,4,30,36,0,11,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:16:50,D4B,56,2,4,30,36,0,12,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:18:36,D4B,70,2,4,30,36,0,13,75,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:30:31,D4B,38,2,4,30,36,0,14,33,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:32:01,D3B,23,2,3,30,29,0,15,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:33:36,D3B,75,2,3,30,29,0,16,83,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:35:02,D3B,66,2,3,30,29,0,17,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:36:28,D3B,100,2,3,30,29,0,18,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:38:32,D4B,72,2,4,30,36,0,19,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 14:40:20,D4B,69,2,4,30,36,0,20,72,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-14 16:26:20,D4B,50,2,4,30,36,0,21,38,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15 23:41:21,D2B,88,2,2,30,24,0,1,100,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15 23:42:49,D3B,75,2,3,30,29,0,2,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15 23:44:20,D3B,90,2,3,30,29,0,3,100,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15 23:46:14,D4B,76,2,4,30,36,0,4,80,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15 23:48:03,D4B,76,2,4,30,36,0,5,83,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15 23:49:55,D4B,77,2,4,30,36,0,6,76,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15 23:51:57,D4B,47,2,4,30,36,0,7,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15 23:53:46,D4B,50,2,4,30,36,0,8,20,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15 23:55:33,D4B,50,2,4,30,36,0,9,83,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 00:00:24,D4B,66,2,4,30,36,0,10,100,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 00:02:11,D4B,60,2,4,30,36,0,11,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-16 00:04:00,D4B,88,2,4,30,36,0,12,88,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
